n,died,year,species_name,annual_mean_temp,tot_annual_pp,prior_mu
5,3,2005,Betula papyrifera,6.55466664632161,1134.13333333333,
2,1,2010,Betula papyrifera,6.80733327865601,1220.66666666667,
7,0,2006,Betula papyrifera,5.9646666208903,1082.6,
8,0,2011,Betula papyrifera,6.26714284079415,1146.28571428571,
8,2,2006,Betula papyrifera,6.41866668065389,1147.86666666667,
7,1,2011,Betula papyrifera,6.65142859731402,1211.35714285714,
2,0,2012,Betula papyrifera,6.51923073255099,1209.07692307692,
4,2,2007,Betula papyrifera,6.43666664759318,1197.2,
2,1,2012,Betula papyrifera,6.68000001173753,1258.15384615385,
8,1,2007,Betula papyrifera,6.98600002924601,1200.66666666667,
6,1,2008,Betula papyrifera,6.35999997456868,1204.93333333333,
9,5,2009,Betula papyrifera,6.11733334859212,1232.8,
4,1,2004,Betula papyrifera,6.15733337402344,1162.93333333333,
5,1,2004,Betula papyrifera,6.39066667556763,1131.6,
4,2,2004,Betula papyrifera,6.50799996058146,1131.73333333333,
2,1,2009,Betula papyrifera,6.57399997711182,1227.66666666667,
2,2,2005,Betula papyrifera,6.07866668701172,1083.13333333333,
5,1,2010,Betula papyrifera,3.40533334414164,1152.26666666667,
4,3,2011,Betula papyrifera,4.20357143878937,1104.07142857143,
7,1,2006,Betula papyrifera,3.50399996439616,1083.46666666667,
6,0,2011,Betula papyrifera,3.82714281763349,1134.64285714286,
7,0,2005,Betula papyrifera,4.16200002034505,1095.06666666667,
8,3,2010,Betula papyrifera,4.59800003369649,1177.33333333333,
8,3,2005,Betula papyrifera,2.9113333384196,1112,
6,4,2010,Betula papyrifera,3.26333332061768,1166.2,
1,0,2010,Betula papyrifera,5.71400000254313,1140,
25,1,2011,Betula papyrifera,4.00285712310246,1185.14285714286,
6,2,2005,Betula papyrifera,3.02666668891907,1105.86666666667,
5,1,2010,Betula papyrifera,3.35933337211609,1153.46666666667,
8,3,2005,Betula papyrifera,3.27466662724813,1051,
6,5,2010,Betula papyrifera,3.69466663996379,1117.8,
5,2,2006,Betula papyrifera,3.24999996821086,1092.33333333333,
3,3,2011,Betula papyrifera,3.59571426255362,1143.64285714286,
1,1,2006,Betula papyrifera,3.07133332888285,1140.73333333333,
6,3,2004,Betula papyrifera,3.19066664377848,1175.46666666667,
4,1,2009,Betula papyrifera,3.43399999936422,1232.86666666667,
1,1,2004,Betula papyrifera,3.1253333568573,1097.86666666667,
4,2,2009,Betula papyrifera,3.40866667429606,1170.93333333333,
3,0,2011,Betula papyrifera,3.77642856325422,1126.14285714286,
13,0,2004,Betula papyrifera,2.37599999109904,1175.46666666667,
15,4,2009,Betula papyrifera,2.61666664282481,1232.86666666667,
2,0,2004,Betula papyrifera,5.01133330663045,1015.6,
3,1,2009,Betula papyrifera,5.29266659418742,1118,
5,2,2004,Betula papyrifera,2.8433333158493,1099.53333333333,
4,1,2009,Betula papyrifera,3.07066667079926,1158.66666666667,
2,1,2010,Betula papyrifera,3.22866666316986,1168.8,
1,0,2005,Betula papyrifera,3.11066665649414,1086.4,
2,0,2010,Betula papyrifera,3.51533331871033,1151.73333333333,
1,1,2010,Betula papyrifera,3.11066670417786,1162.8,
2,1,2009,Betula papyrifera,5.79333330790202,1123.06666666667,
4,0,2010,Betula papyrifera,3.20399998823802,1159.13333333333,
1,0,2009,Betula papyrifera,3.87066669464111,1094.2,
1,1,2006,Betula papyrifera,3.01600002447764,1125.2,
4,0,2005,Betula papyrifera,5.40866661071777,1021.13333333333,
5,1,2010,Betula papyrifera,5.85466661453247,1112.8,
13,1,2005,Betula papyrifera,3.64666665395101,1029.2,
12,12,2010,Betula papyrifera,4.1386666615804,1098.6,
11,7,2006,Betula papyrifera,2.94799998601278,1093.53333333333,
5,2,2011,Betula papyrifera,3.27857141835349,1146,
2,2,2010,Betula papyrifera,3.98466668128967,1206.53333333333,
1,0,2010,Betula papyrifera,6.4839999516805,1177.06666666667,
8,1,2004,Betula papyrifera,3.35466666221619,1086.46666666667,
7,7,2009,Betula papyrifera,3.59266667366028,1163.66666666667,
4,4,2011,Betula papyrifera,4.47285715171269,1116.64285714286,
1,0,2006,Betula papyrifera,3.61399995485942,1036.4,
4,1,2004,Betula papyrifera,3.41600001653035,1054.8,
5,0,2011,Betula papyrifera,3.39071432181767,1145.71428571429,
10,0,2005,Betula papyrifera,3.49666662216187,1039.73333333333,
16,0,2010,Betula papyrifera,3.96466663678487,1109.46666666667,
2,1,2010,Betula papyrifera,3.21133336226145,1161.4,
2,0,2011,Betula papyrifera,3.09571426255362,1179.92857142857,
6,1,2005,Betula papyrifera,5.67733338673909,1049.06666666667,
2,1,2005,Betula papyrifera,2.52333334287008,1127.4,
3,3,2011,Betula papyrifera,3.69642858845847,1218.5,
2,2,2010,Betula papyrifera,5.57933336893717,1144.26666666667,
6,6,2009,Betula papyrifera,3.82533332506816,1147.6,
10,1,2005,Betula papyrifera,3.4246666431427,1042.33333333333,
9,9,2010,Betula papyrifera,3.80333329836528,1112.26666666667,
1,1,2010,Betula papyrifera,3.95266666412354,1170.06666666667,
1,0,2004,Betula papyrifera,4.66999994913737,1054.53333333333,
7,4,2004,Betula papyrifera,3.7886666615804,1039.66666666667,
3,1,2009,Betula papyrifera,4.06466663678487,1119.4,
1,1,2006,Betula papyrifera,3.51733333269755,1052.06666666667,
3,2,2004,Betula papyrifera,5.12066669464111,1025.06666666667,
3,0,2006,Betula papyrifera,5.71866668065389,1054.6,
4,1,2011,Betula papyrifera,6.08785707609994,1123.28571428571,
1,0,2011,Betula papyrifera,4.92714285850525,1179.21428571429,
2,2,2009,Betula papyrifera,2.91266665458679,1162.86666666667,
29,2,2005,Betula papyrifera,3.5793333530426,1091.8,
27,3,2010,Betula papyrifera,3.97000001271566,1157.6,
2,1,2004,Betula papyrifera,3.00733332633972,1112.06666666667,
1,1,2009,Betula papyrifera,3.19399998982747,1165.26666666667,
1,0,2010,Betula papyrifera,4.38666667938232,1135.86666666667,
3,0,2005,Betula papyrifera,3.9746666431427,1036.13333333333,
10,2,2010,Betula papyrifera,5.58600002924601,1142.86666666667,
1,1,2011,Betula papyrifera,3.63142858232771,1100.92857142857,
31,17,2004,Betula papyrifera,2.47599999904633,1086.73333333333,
14,1,2009,Betula papyrifera,2.70666666030884,1150.13333333333,
4,1,2007,Betula papyrifera,3.32399996121724,1135.66666666667,
3,1,2012,Betula papyrifera,3.6723076747014,1147.07692307692,
1,0,2007,Betula papyrifera,4.18466664950053,1096.13333333333,
3,0,2012,Betula papyrifera,4.58846154579749,1147.92307692308,
3,0,2012,Betula papyrifera,3.464615381681,1151.84615384615,
5,1,2007,Betula papyrifera,4.6093333085378,1119.33333333333,
8,1,2007,Betula papyrifera,5.45133330027262,1076.46666666667,
8,2,2012,Betula papyrifera,5.84692305784959,1136.30769230769,
3,0,2007,Betula papyrifera,3.16266665458679,1173.2,
1,0,2007,Betula papyrifera,5.60866667429606,1071.2,
1,1,2012,Betula papyrifera,2.97846155900222,1165.84615384615,
1,0,2012,Betula papyrifera,3.98538459264315,1126.38461538462,
5,1,2007,Betula papyrifera,2.49066664377848,1238.13333333333,
1,1,2007,Betula papyrifera,3.30866670608521,1108.4,
3,2,2012,Betula papyrifera,4.59846155460064,1192.53846153846,
15,0,2012,Betula papyrifera,3.84615384615385,1116.53846153846,
2,2,2007,Betula papyrifera,3.84333333969116,1108.86666666667,
25,2,2007,Betula papyrifera,5.23800001144409,1109.66666666667,
27,5,2012,Betula papyrifera,5.64461539341853,1162.92307692308,
1,0,2012,Betula papyrifera,2.964615381681,1178.38461538462,
34,0,2005,Betula papyrifera,3.03666664759318,1145.26666666667,
35,1,2010,Betula papyrifera,3.42999997138977,1215.26666666667,
1,0,2007,Betula papyrifera,6.20599991480509,1104.66666666667,
4,0,2012,Betula papyrifera,6.54461534206684,1165.46153846154,
2,0,2007,Betula papyrifera,2.86066667238871,1178.4,
4,0,2012,Betula papyrifera,3.26846153919513,1214.23076923077,
5,5,2004,Betula papyrifera,3.02933332125346,1098.93333333333,
3,1,2004,Betula papyrifera,3.13800002733866,1050.13333333333,
3,2,2009,Betula papyrifera,3.43866669336955,1116.33333333333,
11,2,2007,Betula papyrifera,3.55133334795634,1238.13333333333,
9,5,2012,Betula papyrifera,3.94692310920128,1272,
1,1,2008,Betula papyrifera,3.47666670481364,1106.8,
3,3,2008,Betula papyrifera,4.73533339500427,1154.6,
2,1,2008,Betula papyrifera,3.56799999872843,1179.2,
1,0,2008,Betula papyrifera,3.40133334795634,1172.66666666667,
10,1,2008,Betula papyrifera,2.89466663996379,1176.33333333333,
3,2,2008,Betula papyrifera,4.05599999427795,1117.93333333333,
2,1,2005,Betula papyrifera,3.11066665649414,1071.53333333333,
8,4,2008,Betula papyrifera,2.67199999491374,1141.2,
14,3,2008,Betula papyrifera,4.6726666132609,1185.53333333333,
4,0,2008,Betula papyrifera,3.3259999593099,1142.4,
23,7,2008,Betula papyrifera,2.88133333524068,1168.73333333333,
2,1,2008,Betula papyrifera,4.77800000508626,1088.13333333333,
6,1,2008,Betula papyrifera,3.15266668001811,1129.4,
4,3,2008,Betula papyrifera,2.99133334159851,1130.2,
4,1,2008,Betula papyrifera,3.37200001080831,1155.93333333333,
10,4,2008,Betula papyrifera,3.84266665776571,1078.8,
2,2,2008,Betula papyrifera,2.95800001621246,1161.4,
3,1,2008,Betula papyrifera,3.55733332633972,1174.13333333333,
4,2,2008,Betula papyrifera,6.21799999872843,1119.33333333333,
1,1,2010,Betula papyrifera,3.47333329518636,1142.06666666667,
4,4,2008,Betula papyrifera,3.63400003115336,1106.33333333333,
4,2,2005,Betula papyrifera,3.5946666876475,1087.53333333333,
2,1,2010,Betula papyrifera,4.03666667938232,1159.2,
1,1,2010,Betula papyrifera,3.41866669654846,1144.6,
1,1,2010,Betula papyrifera,6.04599994023641,1132.93333333333,
1,0,2011,Betula papyrifera,6.46071430615016,1142.21428571429,
8,5,2004,Betula papyrifera,3.25133337974548,1054.8,
9,3,2006,Betula papyrifera,3.13399996757507,1213.46666666667,
1,1,2005,Betula papyrifera,5.87733335494995,1057,
3,1,2005,Betula papyrifera,2.71466665267944,1055.4,
2,2,2010,Betula papyrifera,3.11466666857402,1124.73333333333,
4,1,2004,Betula papyrifera,2.80266668001811,1124.86666666667,
3,1,2009,Betula papyrifera,3.01866668065389,1181.26666666667,
17,5,2005,Betula papyrifera,3.76466670036316,1053.8,
12,4,2010,Betula papyrifera,4.15933334032694,1121.26666666667,
1,0,2004,Betula papyrifera,4.12666668891907,1025.2,
3,3,2009,Betula papyrifera,4.43266669909159,1104.2,
3,0,2010,Betula papyrifera,3.83733331362406,1151.73333333333,
1,0,2009,Betula papyrifera,4.17800003687541,1144.26666666667,
4,0,2011,Betula papyrifera,3.06285715954644,1204.35714285714,
2,2,2010,Betula papyrifera,3.01600000858307,1185.86666666667,
1,0,2005,Betula papyrifera,2.76933335463206,1109.66666666667,
6,0,2006,Betula papyrifera,2.94133333365122,1117.6,
8,4,2011,Betula papyrifera,3.25214288064412,1153.92857142857,
1,1,2004,Betula papyrifera,5.5379999478658,1004.93333333333,
17,1,2005,Betula papyrifera,3.55133333206177,1122.93333333333,
2,2,2010,Betula papyrifera,4.37666670481364,1152.73333333333,
29,7,2006,Betula papyrifera,3.67333334287008,1065.93333333333,
22,1,2011,Betula papyrifera,4.01428573472159,1120.14285714286,
4,2,2010,Betula papyrifera,3.95733331044515,1153.93333333333,
12,1,2006,Betula papyrifera,2.82466667493184,1120.73333333333,
11,2,2011,Betula papyrifera,3.13357145445687,1158.35714285714,
6,1,2004,Betula papyrifera,6.56333341598511,1156.13333333333,
2,2,2009,Betula papyrifera,7.25,1240,
1,0,2011,Betula papyrifera,6.89928579330444,1234.57142857143,
10,0,2011,Betula papyrifera,6.9792856488909,1231.42857142857,
1,0,2007,Betula papyrifera,6.64066664377848,1178.06666666667,
8,1,2007,Betula papyrifera,7.13266661961873,1202.4,
7,1,2012,Betula papyrifera,7.43307693188007,1259.15384615385,
2,1,2008,Betula papyrifera,7.07599989573161,1225.46666666667,
1,1,2008,Betula papyrifera,6.80133333206177,1232,
1,0,2010,Betula papyrifera,6.85800008773804,1229.2,
3,0,2005,Betula papyrifera,6.92466662724813,1179.93333333333,
5,0,2004,Betula papyrifera,7.30866670608521,1152.13333333333,
1,1,2011,Betula papyrifera,7.76071432658604,1264.92857142857,
3,1,2012,Betula papyrifera,7.81000005281888,1271,
1,1,2008,Betula papyrifera,7.26466671625773,1212.73333333333,
2,1,2006,Betula papyrifera,6.76133337020874,1180.46666666667,
3,1,2004,Betula papyrifera,7.44866669972738,1152.53333333333,
7,2,2004,Betula papyrifera,7.25133333206177,1138.26666666667,
2,1,2004,Betula papyrifera,7.13599999745687,1139.2,
4,0,2005,Betula papyrifera,6.88333330154419,1215.93333333333,
6,3,2005,Betula papyrifera,7.24399998982747,1240.2,
3,1,2010,Betula papyrifera,7.46333328882853,1344.06666666667,
4,1,2004,Betula papyrifera,7.52133334477743,1176.66666666667,
3,1,2009,Betula papyrifera,7.59266668955485,1285.8,
1,0,2004,Betula papyrifera,7.99466660817464,1166.2,
3,1,2012,Betula papyrifera,7.69000002054068,1323.61538461538,
3,1,2009,Betula papyrifera,8.36533346176147,1263.13333333333,
5,0,2007,Betula papyrifera,8.06066672007243,1220.86666666667,
6,0,2012,Betula papyrifera,8.29384624041044,1291.30769230769,
4,1,2007,Betula papyrifera,6.73933327992757,1257.53333333333,
2,2,2007,Betula papyrifera,7.31666663487752,1250.93333333333,
1,1,2012,Betula papyrifera,8.15461532886212,1298.84615384615,
1,1,2007,Betula papyrifera,7.05733337402344,1251.93333333333,
3,1,2007,Betula papyrifera,7.46733334859212,1236.06666666667,
8,1,2008,Betula papyrifera,6.94133329391479,1288.53333333333,
1,1,2011,Betula papyrifera,7.14857145718166,1318.71428571429,
7,2,2005,Betula papyrifera,8.27933340072632,1186.4,
5,1,2010,Betula papyrifera,8.47000017166138,1291.93333333333,
2,0,2006,Betula papyrifera,7.42800000508626,1218.73333333333,
3,0,2011,Betula papyrifera,7.66714286804199,1288.5,
4,0,2004,Betula papyrifera,7.44199997584025,1168.93333333333,
2,1,2005,Betula papyrifera,6.45266666412354,1198.13333333333,
1,1,2010,Betula papyrifera,6.74266665776571,1288.13333333333,
2,0,2005,Betula papyrifera,7.51733344395955,1183.4,
4,3,2010,Betula papyrifera,7.76933339436849,1270.4,
2,0,2011,Betula papyrifera,7.27857140132359,1282,
3,1,2004,Betula papyrifera,7.69533332188924,1157.6,
1,1,2004,Betula papyrifera,7.26933336257935,1149.86666666667,
1,1,2012,Betula papyrifera,7.17538463152372,1291.61538461538,
5,5,2007,Betula papyrifera,6.65133333206177,1213.66666666667,
1,0,2012,Betula papyrifera,6.82846157367413,1272.92307692308,
1,1,2008,Betula papyrifera,6.85199995040894,1252.66666666667,
2,1,2008,Betula papyrifera,7.57533340454102,1247.33333333333,
2,1,2008,Betula papyrifera,6.80800002415975,1253.8,
9,2,2008,Betula papyrifera,7.6200000445048,1224.33333333333,
1,0,2005,Betula papyrifera,6.89599997202555,1198.13333333333,
4,2,2010,Betula papyrifera,7.17266667683919,1288.13333333333,
1,1,2008,Betula papyrifera,7.34933331807454,1255.46666666667,
3,1,2004,Betula papyrifera,6.76800006230672,1174.13333333333,
1,1,2005,Betula papyrifera,6.9466667175293,1180.6,
1,0,2009,Betula papyrifera,7.30933332443237,1275.13333333333,
4,2,2005,Betula papyrifera,7.39866676330566,1169.06666666667,
2,2,2010,Betula papyrifera,6.73400001525879,1336.06666666667,
1,1,2010,Betula papyrifera,7.31800009409587,1297.66666666667,
24,0,2004,Betula papyrifera,2.7646666765213,1298.93333333333,
25,0,2009,Betula papyrifera,2.99600001176198,1355.6,
4,1,2006,Betula papyrifera,3.55066665013631,1170.6,
3,1,2011,Betula papyrifera,3.90928571564811,1239.57142857143,
1,1,2005,Betula papyrifera,6.06199998855591,1126.13333333333,
9,1,2004,Betula papyrifera,6.07199996312459,1114.2,
8,2,2009,Betula papyrifera,6.32066669464111,1213,
5,1,2009,Betula papyrifera,3.22466669082642,1489.73333333333,
7,2,2004,Betula papyrifera,4.4453332901001,1138.06666666667,
3,1,2009,Betula papyrifera,5.29066661198934,1225.93333333333,
13,0,2005,Betula papyrifera,3.13933332761129,1269.33333333333,
17,3,2010,Betula papyrifera,3.49199995994568,1325.53333333333,
1,1,2006,Betula papyrifera,5.53799997965495,1184.93333333333,
10,4,2005,Betula papyrifera,2.79666666189829,1224.4,
8,6,2010,Betula papyrifera,3.14333333174388,1283.73333333333,
1,1,2004,Betula papyrifera,5.70799999237061,1168.53333333333,
13,6,2005,Betula papyrifera,3.8386666615804,1188.8,
8,1,2010,Betula papyrifera,4.25533334414164,1273.6,
1,1,2005,Betula papyrifera,5.35266669591268,1144.53333333333,
7,6,2006,Betula papyrifera,3.05000001589457,1230.6,
13,2,2006,Betula papyrifera,5.58533331553141,1145,
11,1,2011,Betula papyrifera,5.92928569657462,1217.21428571429,
2,2,2005,Betula papyrifera,2.74866670767466,1118.73333333333,
1,0,2010,Betula papyrifera,3.13200004895528,1194.93333333333,
4,1,2004,Betula papyrifera,5.35200001398722,1160.8,
3,2,2009,Betula papyrifera,5.59199997584025,1259.86666666667,
1,0,2010,Betula papyrifera,6.7266666730245,1254.73333333333,
1,1,2005,Betula papyrifera,6.74933331807454,1228.06666666667,
1,1,2010,Betula papyrifera,5.21933336257935,1227.8,
1,1,2006,Betula papyrifera,3.49666663805644,1213.86666666667,
2,2,2011,Betula papyrifera,3.83071425982884,1261,
26,2,2005,Betula papyrifera,2.96600001653035,1414.06666666667,
24,9,2010,Betula papyrifera,3.34666666984558,1504.4,
4,3,2005,Betula papyrifera,4.60333336194356,1221.26666666667,
1,1,2006,Betula papyrifera,4.37933332125346,1153.53333333333,
9,1,2006,Betula papyrifera,6.57133337656657,1176.93333333333,
1,1,2011,Betula papyrifera,6.00785711833409,1187.5,
1,0,2006,Betula papyrifera,3.12466665903727,1225.46666666667,
2,2,2011,Betula papyrifera,3.43928572109767,1263.85714285714,
1,1,2010,Betula papyrifera,3.76599998474121,1237.93333333333,
4,1,2004,Betula papyrifera,5.46133340199788,1168.33333333333,
8,2,2005,Betula papyrifera,5.43866675694784,1158.06666666667,
6,1,2006,Betula papyrifera,6.27199999491374,1185.73333333333,
8,1,2009,Betula papyrifera,6.36000003814697,1325.8,
5,1,2007,Betula papyrifera,4.0399999777476,1147.06666666667,
14,1,2007,Betula papyrifera,4.26333335240682,1154.26666666667,
13,1,2012,Betula papyrifera,4.65692314734826,1203.07692307692,
2,0,2012,Betula papyrifera,6.66153845420251,1304.69230769231,
3,2,2007,Betula papyrifera,6.31799999872843,1240.6,
3,1,2007,Betula papyrifera,4.60266666412353,1252.2,
1,0,2007,Betula papyrifera,3.88600002924601,1188.2,
1,1,2007,Betula papyrifera,5.86133337020874,1193.46666666667,
2,2,2007,Betula papyrifera,5.20266666412354,1177.6,
3,1,2012,Betula papyrifera,5.90230769377488,1290.84615384615,
4,2,2004,Betula papyrifera,5.44800008138021,1112.4,
3,1,2007,Betula papyrifera,5.09733330408732,1364.8,
3,0,2007,Betula papyrifera,2.56266664663951,1261.73333333333,
5,1,2007,Betula papyrifera,6.17399997711182,1218.53333333333,
7,0,2007,Betula papyrifera,3.31466666857402,1249.46666666667,
9,3,2012,Betula papyrifera,3.68230770184444,1265.84615384615,
3,0,2006,Betula papyrifera,3.22533330917358,1233.06666666667,
4,0,2011,Betula papyrifera,3.53857139178685,1273.85714285714,
4,1,2007,Betula papyrifera,6.49000002543132,1254.66666666667,
3,3,2012,Betula papyrifera,6.77384618612436,1318.15384615385,
10,10,2007,Betula papyrifera,3.68133335113525,1180.26666666667,
2,2,2007,Betula papyrifera,5.75333331425985,1137.06666666667,
3,1,2008,Betula papyrifera,3.65600004196167,1225.06666666667,
9,3,2008,Betula papyrifera,4.03266668319702,1284.86666666667,
3,1,2004,Betula papyrifera,4.2899999777476,1117,
2,1,2009,Betula papyrifera,4.55866665840149,1191.06666666667,
3,2,2004,Betula papyrifera,5.87200002670288,1168.13333333333,
1,1,2008,Betula papyrifera,6.55866673787435,1277.13333333333,
6,4,2004,Betula papyrifera,6.43200003306071,1161.66666666667,
2,0,2009,Betula papyrifera,6.55266669591268,1261.66666666667,
4,0,2008,Betula papyrifera,6.06400003433228,1259.26666666667,
4,4,2008,Betula papyrifera,5.94133332570394,1237.33333333333,
14,3,2008,Betula papyrifera,4.1266666730245,1270.6,
1,1,2008,Betula papyrifera,5.16733334859212,1210,
2,0,2008,Betula papyrifera,6.06400003433228,1247.93333333333,
1,1,2008,Betula papyrifera,3.65600004196167,1255.73333333333,
1,0,2005,Betula papyrifera,2.71333336035411,1256,
3,0,2010,Betula papyrifera,3.07733334700267,1322.6,
3,0,2008,Betula papyrifera,4.45266663233439,1281,
21,0,2008,Betula papyrifera,3.0033333381017,1264.33333333333,
2,2,2010,Betula papyrifera,7.00199998219808,1328.6,
2,2,2006,Betula papyrifera,5.79866669972738,1166.4,
2,1,2004,Betula papyrifera,6.68666674296061,1202.2,
5,1,2010,Betula papyrifera,6.8546667098999,1283,
1,0,2005,Betula papyrifera,6.02266667683919,1160.66666666667,
7,2,2011,Betula papyrifera,6.41999997411455,1240.57142857143,
3,3,2006,Betula papyrifera,6.60400005976359,1201.73333333333,
2,1,2006,Betula papyrifera,3.8546667098999,1190.73333333333,
9,1,2010,Betula papyrifera,5.80799996058146,1319.13333333333,
1,0,2006,Betula papyrifera,6.12466665903727,1227.46666666667,
1,0,2006,Betula papyrifera,5.64733333587647,1142.53333333333,
2,2,2006,Betula papyrifera,6.38199993769328,1172.4,
3,1,2004,Betula papyrifera,3.78600002924601,1277,
2,2,2009,Betula papyrifera,4.05266666412354,1363.86666666667,
2,1,2010,Betula papyrifera,5.77533334096273,1281,
1,1,2009,Betula papyrifera,3.43666667938232,1272.06666666667,
1,1,2005,Betula papyrifera,5.54333333969116,1132.66666666667,
5,1,2006,Betula papyrifera,2.83600000540415,1310.4,
4,1,2011,Betula papyrifera,3.1564285670008,1352.64285714286,
17,1,2005,Betula papyrifera,2.96600001653035,1290.06666666667,
18,3,2010,Betula papyrifera,3.34666666984558,1378.26666666667,
5,5,2010,Betula papyrifera,3.89733333587647,1242.53333333333,
3,2,2006,Betula papyrifera,3.46599996884664,1174.33333333333,
5,1,2005,Betula papyrifera,3.09066667556763,1180.33333333333,
4,1,2010,Betula papyrifera,3.48000000317891,1259.73333333333,
7,4,2005,Betula papyrifera,3.87999998728434,1207.06666666667,
4,3,2010,Betula papyrifera,4.29133330980937,1284.86666666667,
5,1,2006,Betula papyrifera,4.73933335940043,1085.66666666667,
5,1,2011,Betula papyrifera,5.09999998978206,1154.85714285714,
32,5,2004,Betula papyrifera,3.45266668001811,1193.26666666667,
27,1,2009,Betula papyrifera,3.72333337465922,1276.6,
7,0,2004,Betula papyrifera,3.89000000953674,1157.86666666667,
3,1,2006,Betula papyrifera,5.31533336639404,1090,
2,1,2011,Betula papyrifera,5.67928576469421,1160.5,
20,6,2006,Betula papyrifera,3.23933331171672,1216.46666666667,
16,1,2011,Betula papyrifera,3.59142856938498,1274.64285714286,
4,0,2005,Betula papyrifera,3.98133328755697,1064.4,
2,1,2010,Betula papyrifera,3.71200000445048,1284.86666666667,
9,1,2004,Betula papyrifera,5.84400002161662,1092.06666666667,
10,3,2009,Betula papyrifera,6.10399996439616,1193.2,
37,6,2005,Betula papyrifera,2.03733332951864,1244.33333333333,
31,11,2010,Betula papyrifera,2.40733331839244,1323.66666666667,
1,0,2005,Betula papyrifera,2.74866670767466,1263.4,
2,1,2010,Betula papyrifera,3.13200004895528,1344.26666666667,
2,0,2005,Betula papyrifera,4.78599996566772,1147.46666666667,
3,0,2010,Betula papyrifera,5.20199998219808,1242.6,
2,2,2006,Betula papyrifera,4.73800004323324,1112.8,
63,3,2005,Betula papyrifera,2.84799998601278,1250.8,
63,10,2010,Betula papyrifera,3.23533333142598,1331.26666666667,
2,1,2004,Betula papyrifera,3.09333333969116,1068.2,
6,0,2005,Betula papyrifera,2.84799998601278,1257.8,
7,2,2010,Betula papyrifera,3.23533333142598,1336.8,
16,1,2005,Betula papyrifera,3.57466662724813,1094.93333333333,
15,0,2010,Betula papyrifera,3.93399999936422,1158.46666666667,
1,1,2006,Betula papyrifera,3.92066667874654,1181.26666666667,
6,1,2009,Betula papyrifera,3.03333330154419,1315.6,
2,1,2005,Betula papyrifera,3.34799998601278,1172.8,
1,0,2010,Betula papyrifera,3.72733332316081,1243,
2,2,2009,Betula papyrifera,4.24266664187113,1165.53333333333,
3,2,2005,Betula papyrifera,5.58133331934611,1102.93333333333,
22,4,2005,Betula papyrifera,2.48666667938232,1113.06666666667,
21,5,2010,Betula papyrifera,2.84199999968211,1177.06666666667,
1,1,2009,Betula papyrifera,3.42799997329712,1214.4,
3,3,2004,Betula papyrifera,4.70666670799255,1046.13333333333,
33,1,2006,Betula papyrifera,3.94133335749308,1273.86666666667,
32,5,2011,Betula papyrifera,4.30642858573369,1333.21428571429,
1,1,2007,Betula papyrifera,4.54333337148031,1283.53333333333,
2,2,2007,Betula papyrifera,4.87200002670288,1085.33333333333,
11,4,2007,Betula papyrifera,4.06466666857402,1147.73333333333,
7,7,2012,Betula papyrifera,4.45692306298476,1200.76923076923,
3,0,2006,Betula papyrifera,2.55800002415975,1288.33333333333,
2,2,2007,Betula papyrifera,3.32866665522257,1165,
4,3,2007,Betula papyrifera,3.47533332506816,1148.6,
1,1,2007,Betula papyrifera,3.18399998346965,1269,
1,1,2012,Betula papyrifera,3.57230767836938,1315.46153846154,
12,3,2007,Betula papyrifera,3.71199998855591,1146.13333333333,
9,3,2012,Betula papyrifera,4.08307693554805,1168.46153846154,
11,1,2007,Betula papyrifera,3.47599999109904,1160.46666666667,
1,1,2012,Betula papyrifera,6.41076920582698,1189.38461538462,
3,0,2007,Betula papyrifera,2.95866664250692,1271.93333333333,
6,1,2007,Betula papyrifera,6.10133333206177,1157.53333333333,
6,1,2012,Betula papyrifera,6.46538463005653,1218.61538461538,
1,0,2012,Betula papyrifera,3.45692309966454,1312.92307692308,
12,0,2007,Betula papyrifera,3.60533337593079,1303.93333333333,
4,1,2007,Betula papyrifera,5.7613333384196,1145.93333333333,
1,1,2012,Betula papyrifera,5.48153840578519,1201.76923076923,
3,0,2007,Betula papyrifera,2.60266669591268,1143.06666666667,
6,0,2012,Betula papyrifera,2.98384616925166,1183.69230769231,
8,3,2007,Betula papyrifera,2.57266666889191,1280.26666666667,
10,0,2008,Betula papyrifera,2.61466666857402,1276.73333333333,
3,1,2008,Betula papyrifera,5.83933334350586,1176.66666666667,
1,0,2008,Betula papyrifera,2.92666668097178,1308.8,
3,1,2008,Betula papyrifera,5.13933327992757,1123.26666666667,
5,1,2006,Betula papyrifera,2.57133334477742,1272.26666666667,
6,0,2008,Betula papyrifera,3.49466667175293,1299.26666666667,
10,2,2008,Betula papyrifera,3.26133330663045,1177.26666666667,
2,1,2008,Betula papyrifera,4.55533336003621,1166.53333333333,
2,1,2004,Betula papyrifera,3.31866664886475,1123.06666666667,
2,0,2009,Betula papyrifera,3.58533333142598,1198.46666666667,
4,1,2008,Betula papyrifera,4.62266670862834,1151.33333333333,
1,0,2008,Betula papyrifera,4.20466664632161,1162.93333333333,
4,0,2008,Betula papyrifera,4.09733335177104,1177.26666666667,
2,1,2008,Betula papyrifera,4.20466664632161,1234.66666666667,
1,1,2008,Betula papyrifera,5.13599999745687,1116,
11,2,2008,Betula papyrifera,3.03666664759318,1297.6,
12,1,2008,Betula papyrifera,2.68200002511342,1334.06666666667,
15,0,2006,Betula papyrifera,3.06133338610331,1183.13333333333,
